Commune,Etage,Superficie,Piece,Electricite,Gaz,Eau,Acte notarie,Jardin,Livret foncier,Meuble,Garage,Prix,Prix M2
5,5,75,3,1,1,1,0,0,0,0,0,2400,32.00
6,2,70,3,1,1,1,1,0,1,0,0,2400,34.29
6,6,50,2,1,1,1,1,0,1,0,0,2400,48.00
6,7,53,2,1,1,0,1,1,1,0,0,2400,45.28
6,1,104,3,1,1,1,1,0,1,0,0,2400,23.08
6,2,84,4,1,1,1,1,0,1,0,0,2400,28.57
6,1,47,2,1,1,1,1,0,1,0,0,2400,51.06
6,7,1,3,1,1,1,1,0,0,1,0,2400,2400.00
6,2,75,3,1,1,1,1,0,0,1,0,2400,32.00
6,5,75,3,1,1,1,1,0,1,0,0,2400,32.00
6,1,50,2,1,1,1,0,0,0,0,0,2400,48.00
6,9,67,3,1,1,1,1,1,0,0,0,2400,35.82
6,5,75,3,0,0,0,0,0,0,0,0,2400,32.00
6,3,80,4,1,1,1,0,1,0,0,0,2400,30.00
6,2,86,4,1,1,1,0,0,0,0,0,2400,27.91
6,2,75,3,1,1,1,0,0,0,0,0,2400,32.00
6,2,54,2,1,1,1,0,0,0,0,0,2400,44.44
7,1,95,3,1,1,1,1,0,0,0,1,2400,25.26
7,8,72,3,1,1,1,0,0,0,0,1,2400,33.33
7,6,73,3,1,1,1,1,0,0,0,0,2400,32.88
7,2,80,3,1,1,1,0,0,0,0,0,2400,30.00
8,2,60,2,1,1,1,1,0,1,0,0,2400,40.00
9,1,45,3,1,1,1,0,0,0,0,0,2400,53.33
11,6,75,3,0,0,0,1,0,0,0,0,2400,32.00
11,8,75,3,1,1,1,0,0,0,0,0,2400,32.00
12,2,200,5,1,1,1,0,0,0,0,1,2400,12.00
12,3,92,4,1,1,1,0,0,0,0,1,2400,26.09
13,2,50,2,1,1,1,1,0,0,0,0,2400,48.00
13,5,115,4,0,0,0,1,0,1,0,0,2400,20.87
13,9,96,3,1,1,1,0,0,0,0,0,2400,25.00
13,2,110,3,1,1,1,1,0,1,0,1,2400,21.82
14,1,60,3,1,1,1,1,0,1,0,0,2400,40.00
14,6,100,4,1,1,1,1,0,0,0,0,2400,24.00
14,1,72,3,1,1,1,0,0,0,0,0,2400,33.33
15,2,75,3,1,1,1,0,0,0,0,0,2400,32.00
15,1,160,3,1,1,1,0,0,0,0,0,2400,15.00
15,2,76,3,1,1,1,0,0,0,0,0,2400,31.58
17,2,89,3,1,1,1,1,0,0,0,0,2400,26.97
17,3,90,4,1,1,1,1,0,0,0,0,2400,26.67
17,5,120,4,1,1,0,1,0,1,1,0,2400,20.00
17,2,68,3,1,1,1,1,0,1,0,0,2400,35.29
17,2,85,3,1,1,1,1,0,1,1,0,2400,28.24
17,1,100,3,0,0,0,0,0,0,0,0,2400,24.00
17,3,60,3,1,1,1,0,0,0,0,0,2400,40.00
17,3,120,4,1,1,1,0,0,0,0,0,2400,20.00
17,2,70,3,1,1,1,1,0,1,0,1,2400,34.29
17,4,135,4,1,1,1,1,0,0,0,0,2400,17.78
17,3,105,3,1,1,1,1,0,0,0,0,2400,22.86
17,5,106,4,1,1,1,1,0,0,0,0,2400,22.64
17,2,117,5,1,1,1,1,0,1,0,0,2400,20.51
17,1,100,4,1,1,1,0,1,0,0,0,2400,24.00
17,1,70,3,1,1,1,1,0,0,0,0,2400,34.29
17,1,100,4,1,1,1,0,0,0,0,0,2400,24.00
17,2,110,4,1,1,1,0,0,0,0,0,2400,21.82
17,1,105,4,1,1,1,0,0,0,0,0,2400,22.86
18,2,68,2,1,1,1,0,0,0,0,1,2400,35.29
18,3,95,3,1,1,1,1,0,0,0,0,2400,25.26
18,2,110,4,1,1,1,0,1,0,0,1,2400,21.82
18,5,130,3,1,1,1,1,1,1,0,0,2400,18.46
18,1,85,3,0,0,0,0,0,0,0,0,2400,28.24
18,2,75,3,1,1,1,1,0,1,0,0,2400,32.00
18,3,90,4,1,1,1,0,0,0,0,0,2400,26.67
18,2,114,5,1,1,1,1,1,1,1,1,2400,21.05
18,3,90,3,1,1,1,0,0,0,0,0,2400,26.67
18,1,71,3,1,1,1,1,0,1,0,0,2400,33.80
18,4,75,3,1,1,1,0,0,0,0,0,2400,32.00
20,2,83,3,1,1,1,1,0,0,0,0,2400,28.92
22,1,128,4,1,1,1,1,0,1,0,1,2400,18.75
22,1,70,2,1,1,1,1,0,0,0,0,2400,34.29
22,5,116,3,1,1,1,0,0,0,0,0,2400,20.69
22,3,145,5,1,1,1,0,1,0,0,0,2400,16.55
22,4,134,4,1,1,1,0,0,0,0,0,2400,17.91
22,3,114,5,1,1,1,0,0,0,0,1,2400,21.05
22,4,67,2,0,0,0,1,0,1,0,0,2400,35.82
22,1,100,4,0,0,0,0,0,0,0,0,2400,24.00
22,3,120,3,1,1,1,1,0,1,0,1,2400,20.00
22,2,109,4,1,1,1,0,0,0,0,0,2400,22.02
22,7,135,4,1,1,1,0,0,0,0,1,2400,17.78
22,3,85,3,1,1,1,0,0,0,0,0,2400,28.24
24,7,110,4,1,1,0,0,0,0,0,0,2400,21.82
24,1,65,2,1,1,1,0,0,0,0,0,2400,36.92
24,1,94,3,1,1,1,0,0,0,0,0,2400,25.53
24,4,60,3,1,1,1,0,0,0,0,0,2400,40.00
25,3,105,3,1,1,1,1,0,1,0,1,2400,22.86
25,4,90,4,1,1,1,1,0,1,0,0,2400,26.67
25,1,120,4,1,1,1,1,0,0,0,1,2400,20.00
25,1,90,3,1,0,1,0,0,0,0,1,2400,26.67
25,2,84,2,1,1,1,0,0,0,1,0,2400,28.57
25,1,140,4,1,1,1,0,0,0,0,1,2400,17.14
27,1,45,2,1,1,1,1,0,0,0,0,2400,53.33
27,2,110,4,0,1,1,0,0,0,0,0,2400,21.82
27,2,127,4,0,0,0,1,0,1,0,1,2400,18.90
27,3,73,3,1,1,1,1,0,0,0,0,2400,32.88
27,3,122,4,1,1,1,1,0,1,0,1,2400,19.67
27,1,68,3,1,1,1,0,0,0,0,0,2400,35.29
27,4,68,3,0,0,0,1,0,0,0,0,2400,35.29
27,4,68,2,1,1,1,0,0,0,0,0,2400,35.29
27,2,120,4,1,1,1,0,1,0,0,1,2400,20.00
6,2,100,4,1,1,1,1,1,0,0,0,2450,24.50
14,2,75,3,1,1,1,0,0,0,0,1,2450,32.67
14,6,93,4,1,1,1,1,0,1,0,0,2450,26.34
17,2,62,3,1,1,1,0,0,0,0,0,2450,39.52
22,1,70,4,1,1,1,0,0,0,0,0,2450,35.00
22,1,78,3,1,1,1,1,0,0,0,0,2450,31.41
22,7,140,4,0,1,1,0,0,0,0,0,2450,17.50
25,3,45,2,1,1,1,1,0,0,0,0,2450,54.44
25,3,125,4,1,1,1,0,0,0,1,1,2450,19.60
1,7,75,3,1,1,1,1,0,0,0,0,1650,22.00
1,7,75,3,1,1,1,1,0,1,0,0,1800,24.00
1,8,77,3,1,1,1,0,0,0,0,0,1150,14.94
1,8,84,3,1,1,1,1,0,0,0,0,1200,14.29
1,8,95,4,1,1,1,1,0,0,0,0,1200,12.63
2,3,70,3,1,1,1,0,0,0,0,0,2500,35.71
2,5,72,3,1,1,1,1,0,0,0,0,2500,34.72
2,2,85,3,1,1,1,0,0,0,0,0,2500,29.41
2,1,91,4,1,1,1,0,0,0,0,0,2500,27.47
2,1,75,3,1,1,1,0,0,0,0,0,2500,33.33
2,2,60,2,1,1,1,0,0,0,0,0,2500,41.67
2,3,75,3,1,1,1,0,0,0,0,0,2500,33.33
2,2,71,3,0,0,0,0,0,0,0,0,2500,35.21
2,4,74,3,1,1,1,0,0,0,0,0,2500,33.78
3,1,75,3,1,1,1,1,0,1,0,1,2500,33.33
3,1,80,3,1,1,1,0,0,0,0,0,2500,31.25
4,3,108,4,1,1,1,1,0,1,0,0,2500,23.15
4,6,171,6,1,1,1,0,0,1,0,0,2500,14.62
4,4,72,3,1,1,1,1,0,1,0,0,2500,34.72
4,2,115,5,1,1,1,1,0,1,0,0,2500,21.74
4,2,80,4,1,1,1,1,0,1,0,0,2500,31.25
4,4,54,2,1,1,0,1,0,0,0,0,2500,46.30
4,3,93,3,1,1,1,1,0,1,0,0,2500,26.88
4,5,55,2,1,1,1,1,0,1,0,0,2500,45.45
4,5,146,4,0,0,0,0,0,0,0,0,2500,17.12
4,3,45,2,1,1,1,1,0,1,0,0,2500,55.56
4,2,112,3,1,1,1,1,0,1,0,0,2500,22.32
4,2,50,2,1,1,1,1,0,1,1,0,2500,50.00
4,1,110,5,1,1,1,1,0,1,1,1,2500,22.73
4,2,75,4,1,1,1,1,0,0,0,0,2500,33.33
4,4,63,3,0,0,0,0,0,0,0,0,2500,39.68
4,1,84,3,1,1,1,0,0,0,0,0,2500,29.76
4,4,200,4,1,1,1,1,0,0,0,0,2500,12.50
4,2,42,2,1,1,1,0,0,0,0,0,2500,59.52
4,5,120,5,0,0,0,0,0,0,0,0,2500,20.83
4,5,90,3,1,1,1,1,0,0,0,0,2500,27.78
4,1,100,4,1,1,1,0,0,0,0,0,2500,25.00
4,5,75,3,1,1,1,1,0,1,0,0,2500,33.33
4,3,90,3,1,1,1,1,0,1,0,0,2500,27.78
4,1,130,5,1,1,1,0,0,0,0,0,2500,19.23
4,1,84,3,0,0,0,0,0,0,0,0,2500,29.76
4,3,240,7,1,1,1,0,0,0,0,0,2500,10.42
5,2,95,4,1,1,1,1,0,1,0,0,2500,26.32
5,1,110,5,1,1,1,1,0,0,0,0,2500,22.73
5,3,61,4,1,1,1,1,0,0,0,0,2500,40.98
5,3,42,2,1,1,1,0,0,0,0,0,2500,59.52
5,1,45,3,1,1,1,0,0,0,0,0,2500,55.56
5,1,37,2,1,1,1,0,0,0,0,0,2500,67.57
6,8,60,2,1,1,1,1,1,1,0,0,2500,41.67
6,5,53,2,1,1,1,0,0,0,0,0,2500,47.17
6,4,75,3,1,1,1,1,0,1,0,0,2500,33.33
6,12,80,3,1,1,1,1,0,0,1,0,2500,31.25
6,13,75,3,1,1,1,0,0,0,0,0,2500,33.33
6,1,120,5,1,1,1,1,0,0,0,0,2500,20.83
6,1,120,5,1,1,1,1,0,0,0,0,2500,20.83
6,5,78,3,0,0,0,0,0,0,0,0,2500,32.05
6,1,95,5,1,1,1,0,0,0,0,0,2500,26.32
6,5,99,4,1,1,1,1,0,0,0,0,2500,25.25
6,1,47,2,1,1,1,1,0,1,0,0,2500,53.19
6,4,72,3,1,1,1,1,0,1,0,0,2500,34.72
6,7,70,3,1,1,1,1,0,1,0,0,2500,35.71
6,1,110,4,1,1,1,0,0,0,0,0,2500,22.73
6,3,110,4,0,0,0,0,0,0,0,0,2500,22.73
6,8,68,3,0,0,0,0,0,0,0,0,2500,36.76
6,4,117,4,1,1,1,0,0,0,0,0,2500,21.37
6,6,70,3,1,1,1,1,1,0,0,0,2500,35.71
6,7,76,3,1,1,1,1,0,0,0,0,2500,32.89
6,2,52,2,1,1,1,1,0,0,0,0,2500,48.08
6,4,75,3,0,0,0,0,0,0,0,0,2500,33.33
6,2,84,4,1,1,1,0,0,0,0,0,2500,29.76
6,1,92,4,1,1,1,0,0,0,0,0,2500,27.17
6,5,75,3,1,1,1,0,0,0,0,0,2500,33.33
6,1,75,3,0,0,0,0,0,0,0,0,2500,33.33
6,8,75,3,1,1,1,0,0,0,0,0,2500,33.33
6,6,55,2,1,1,1,0,0,0,0,0,2500,45.45
6,4,110,4,0,0,0,0,0,0,0,0,2500,22.73
6,2,75,3,0,0,0,0,0,0,0,0,2500,33.33
6,14,78,3,1,1,1,0,0,0,0,0,2500,32.05
7,9,85,4,1,1,1,1,0,0,0,0,2500,29.41
7,1,104,3,0,0,0,1,0,0,0,0,2500,24.04
7,4,105,4,1,1,1,0,0,0,0,0,2500,23.81
7,2,100,4,1,1,1,0,1,0,1,0,2500,25.00
8,2,35,2,1,1,1,1,0,1,1,0,2500,71.43
11,1,90,3,1,1,1,0,0,0,0,0,2500,27.78
12,3,56,3,1,1,1,1,0,0,0,0,2500,44.64
12,6,120,4,1,1,1,0,0,0,1,0,2500,20.83
13,1,135,4,1,1,1,0,0,0,0,1,2500,18.52
13,3,135,4,1,1,1,1,0,1,1,0,2500,18.52
13,2,130,5,0,0,0,1,0,1,0,0,2500,19.23
13,4,80,3,1,1,1,0,0,0,0,0,2500,31.25
13,3,72,4,1,1,1,1,0,1,0,0,2500,34.72
13,3,110,5,1,1,1,1,0,1,0,0,2500,22.73
13,2,90,3,1,1,1,0,0,0,0,0,2500,27.78
13,1,160,5,1,1,1,0,0,0,0,1,2500,15.63
13,1,78,3,0,0,0,0,0,0,0,0,2500,32.05
13,1,88,3,1,1,1,0,0,0,0,0,2500,28.41
13,3,250,5,1,1,1,0,0,0,0,1,2500,10.00
14,6,120,4,1,1,1,1,1,0,0,1,2500,20.83
14,1,65,3,0,0,0,0,0,0,0,0,2500,38.46
14,5,75,3,1,1,1,1,1,0,0,0,2500,33.33
14,5,107,4,1,1,1,0,0,0,0,0,2500,23.36
14,6,94,4,1,1,1,1,0,0,1,0,2500,26.60
14,1,84,3,1,1,1,1,0,1,0,0,2500,29.76
14,6,200,6,1,1,1,0,0,0,0,0,2500,12.50
14,5,80,4,1,1,1,1,0,0,0,0,2500,31.25
14,1,149,5,1,1,1,1,0,1,0,1,2500,16.78
14,1,90,4,1,1,1,0,0,1,0,0,2500,27.78
14,4,117,4,1,1,1,1,0,1,0,0,2500,21.37
14,5,106,4,1,1,1,1,0,1,0,0,2500,23.58
14,3,4,4,1,1,1,1,0,1,0,1,2500,625.00
14,1,65,3,0,0,0,0,0,0,0,0,2500,38.46
14,14,130,4,1,1,1,0,0,0,0,0,2500,19.23
14,1,86,2,1,1,1,1,0,1,0,0,2500,29.07
14,1,106,4,1,1,1,0,1,0,0,1,2500,23.58
14,3,85,3,1,1,1,0,0,0,0,0,2500,29.41
14,5,130,5,0,0,0,0,0,0,0,0,2500,19.23
14,5,226,6,1,1,1,0,0,0,0,0,2500,11.06
14,3,115,4,1,1,1,0,0,0,0,0,2500,21.74
15,1,75,3,1,1,1,1,0,0,0,0,2500,33.33
15,1,70,3,1,1,1,0,0,0,0,0,2500,35.71
15,4,86,3,1,1,1,1,0,0,0,0,2500,29.07
15,5,60,2,1,1,1,0,0,0,0,0,2500,41.67
15,3,160,4,1,1,1,0,0,0,0,0,2500,15.63
15,1,72,3,0,0,0,0,0,0,0,0,2500,34.72
15,5,64,2,1,1,1,0,0,0,0,0,2500,39.06
16,3,62,3,1,1,1,1,0,0,0,0,2500,40.32
17,2,121,5,1,1,1,1,1,1,0,1,2500,20.66
17,1,120,4,1,1,1,1,0,0,0,0,2500,20.83
17,4,100,3,1,1,1,1,0,0,0,0,2500,25.00
17,3,130,5,0,0,0,0,0,0,0,0,2500,19.23
17,3,80,3,0,0,0,1,0,1,0,0,2500,31.25
17,2,90,4,0,0,0,1,0,1,0,0,2500,27.78
17,1,150,4,1,1,1,0,0,0,0,1,2500,16.67
17,1,110,4,1,1,1,1,0,1,0,0,2500,22.73
17,4,87,3,1,1,1,0,0,0,0,0,2500,28.74
17,2,87,4,1,0,1,1,0,0,0,0,2500,28.74
17,6,85,3,1,1,1,1,0,0,0,0,2500,29.41
17,1,64,3,1,1,1,1,0,1,0,0,2500,39.06
17,1,119,4,1,1,1,1,0,0,0,0,2500,21.01
17,1,70,3,1,1,1,0,0,0,0,0,2500,35.71
17,5,109,5,1,1,1,0,0,0,0,0,2500,22.94
17,3,70,3,1,1,1,0,0,0,0,0,2500,35.71
17,1,120,4,1,1,1,0,0,0,0,0,2500,20.83
18,1,120,4,1,1,1,1,0,0,0,0,2500,20.83
18,4,79,3,1,1,1,1,0,0,0,0,2500,31.65
18,1,120,4,0,0,0,0,0,0,0,0,2500,20.83
18,3,65,3,1,1,1,1,0,1,0,0,2500,38.46
18,1,80,3,1,1,1,1,0,1,0,0,2500,31.25
18,5,130,5,1,1,1,1,0,1,0,0,2500,19.23
18,1,71,3,1,1,1,0,0,0,0,0,2500,35.21
18,2,80,3,1,1,1,1,0,1,0,0,2500,31.25
18,1,70,3,1,1,1,1,0,0,0,0,2500,35.71
18,2,68,2,1,1,1,1,1,1,0,0,2500,36.76
18,2,145,4,1,1,1,1,0,0,0,0,2500,17.24
18,1,80,3,1,0,1,1,0,0,0,0,2500,31.25
18,2,120,5,1,1,1,0,0,0,0,0,2500,20.83
18,5,85,3,0,0,0,1,0,0,0,0,2500,29.41
19,4,42,2,1,1,1,1,0,1,0,0,2500,59.52
20,1,86,4,1,1,1,1,0,0,0,0,2500,29.07
20,1,130,3,1,1,1,0,1,0,0,0,2500,19.23
20,2,140,4,1,1,1,0,0,0,0,0,2500,17.86
20,1,50,2,1,1,1,1,0,0,0,0,2500,50.00
20,5,92,3,1,1,1,1,0,1,0,0,2500,27.17
20,5,80,3,1,1,1,0,0,0,0,0,2500,31.25
20,2,108,4,1,1,1,1,0,0,1,0,2500,23.15
21,2,85,4,1,1,1,1,0,0,0,0,2500,29.41
22,1,145,4,1,1,1,0,0,0,0,1,2500,17.24
22,5,150,4,1,1,1,1,0,1,0,1,2500,16.67
22,4,126,4,1,1,1,0,1,0,0,1,2500,19.84
22,1,100,3,1,1,1,0,0,0,0,0,2500,25.00
22,4,120,4,1,1,1,0,0,0,1,1,2500,20.83
22,1,108,4,1,1,1,0,1,0,0,1,2500,23.15
22,1,108,4,1,1,1,0,0,0,0,1,2500,23.15
22,1,127,4,1,1,1,1,0,1,0,1,2500,19.69
22,4,166,5,1,1,1,0,1,0,0,0,2500,15.06
22,1,92,4,1,1,1,0,0,0,0,1,2500,27.17
22,2,118,4,1,1,1,0,0,0,0,1,2500,21.19
22,5,80,3,1,1,1,1,0,1,0,1,2500,31.25
22,5,118,4,1,1,1,1,0,1,0,1,2500,21.19
22,1,78,3,1,1,1,0,0,0,0,0,2500,32.05
22,3,100,4,1,1,1,1,0,1,0,0,2500,25.00
22,3,70,3,1,1,1,0,0,0,0,0,2500,35.71
22,3,70,3,1,1,1,1,1,1,0,0,2500,35.71
22,5,110,4,1,1,1,1,0,1,0,0,2500,22.73
22,8,123,3,1,1,1,0,0,0,0,1,2500,20.33
22,8,127,4,0,0,0,0,0,0,0,0,2500,19.69
23,3,83,3,1,1,1,1,0,1,0,0,2500,30.12
23,3,82,4,1,1,1,1,0,0,0,0,2500,30.49
23,1,182,4,1,1,1,0,0,0,0,1,2500,13.74
24,3,100,4,1,1,1,1,1,1,0,1,2500,25.00
24,1,75,3,1,1,1,0,0,0,0,0,2500,33.33
25,1,97,4,1,1,1,1,0,1,0,0,2500,25.77
25,1,200,4,1,1,1,0,1,0,0,1,2500,12.50
25,9,125,4,1,1,1,1,1,1,0,0,2500,20.00
25,2,220,4,1,1,1,1,0,1,0,1,2500,11.36
25,1,90,4,1,1,1,0,1,0,0,0,2500,27.78
25,1,120,4,1,1,1,0,0,0,1,0,2500,20.83
25,4,100,4,1,1,1,0,0,0,0,0,2500,25.00
25,1,90,3,1,1,1,0,0,0,0,0,2500,27.78
25,2,120,4,1,1,1,0,0,0,0,1,2500,20.83
26,4,76,3,1,1,1,1,0,0,0,0,2500,32.89
27,4,100,4,1,1,1,0,0,0,0,0,2500,25.00
27,5,246,8,1,1,1,0,0,0,0,0,2500,10.16
27,3,120,5,1,1,1,0,0,0,0,0,2500,20.83
27,3,125,4,1,1,1,0,0,0,0,0,2500,20.00
27,7,160,4,1,1,1,1,0,1,1,1,2500,15.63
27,1,95,3,1,1,1,0,0,0,0,1,2500,26.32
27,6,227,7,1,1,1,0,0,0,0,0,2500,11.01
27,3,155,5,0,0,0,0,0,0,0,0,2500,16.13
27,3,110,4,1,1,1,0,0,0,0,1,2500,22.73
27,5,160,4,1,1,1,0,0,0,0,1,2500,15.63
27,2,125,4,1,1,1,0,0,0,0,1,2500,20.00
27,1,100,3,1,1,1,0,0,0,0,1,2500,25.00
4,1,95,5,1,1,1,1,0,1,0,0,2550,26.84
5,1,85,4,1,1,1,1,0,1,0,1,2550,30.00
6,5,50,2,1,1,1,0,0,0,0,0,2550,51.00
6,6,82,3,1,1,1,0,0,0,0,0,2550,31.10
6,6,75,3,1,1,1,0,0,0,0,0,2550,34.00
14,1,200,3,1,1,1,1,1,1,0,0,2550,12.75
17,5,150,4,1,1,1,0,0,0,1,0,2550,17.00
18,2,99,3,1,1,1,1,0,1,0,1,2550,25.76
22,1,120,4,1,1,1,0,0,0,0,1,2550,21.25
24,5,116,4,1,1,1,0,0,0,0,1,2550,21.98
24,6,120,5,1,1,1,1,0,1,0,0,2550,21.25
25,3,80,2,1,1,1,0,1,0,0,1,2550,31.88
25,4,82,4,1,1,1,0,0,0,0,0,2550,31.10
27,4,120,3,1,1,1,1,0,1,0,1,2550,21.25
13,6,97,4,1,1,1,1,0,1,0,0,2565,26.44
14,4,160,5,0,0,0,1,0,1,0,1,2570,16.06
11,4,120,3,1,1,1,0,0,0,0,1,2580,21.50
4,4,97,4,1,1,1,1,0,1,0,0,2600,26.80
4,2,90,4,1,1,1,1,0,1,0,0,2600,28.89
4,1,66,3,0,0,0,1,0,1,0,0,2600,39.39
4,4,115,4,1,1,1,0,0,0,0,0,2600,22.61
4,5,155,5,1,1,1,1,0,0,1,0,2600,16.77
4,4,140,6,1,1,1,1,0,1,0,0,2600,18.57
4,1,65,3,1,1,1,0,0,0,0,0,2600,40.00
4,2,50,2,1,1,1,1,0,1,0,0,2600,52.00
4,1,170,6,1,1,1,0,1,0,1,0,2600,15.29
4,4,55,2,1,1,1,0,0,0,0,0,2600,47.27
4,1,26,2,1,1,1,0,0,0,0,0,2600,100.00
4,4,81,3,1,1,1,0,0,0,0,0,2600,32.10
4,6,56,2,0,0,0,0,0,0,0,0,2600,46.43
4,2,70,3,0,0,0,0,0,0,0,0,2600,37.14
4,4,96,4,0,0,0,0,0,0,0,0,2600,27.08
4,4,70,3,1,1,1,0,0,0,0,0,2600,37.14
4,2,80,3,1,1,1,1,0,1,0,0,2600,32.50
6,7,70,3,0,0,0,1,0,1,0,0,2600,37.14
6,4,55,2,1,1,1,1,0,1,0,0,2600,47.27
6,6,72,3,1,1,1,0,1,0,0,0,2600,36.11
6,3,140,5,1,1,1,1,0,0,1,0,2600,18.57
6,3,120,4,1,1,1,0,0,0,0,1,2600,21.67
6,4,120,4,1,1,1,0,0,0,0,0,2600,21.67
6,5,66,3,1,1,1,0,0,0,0,0,2600,39.39
6,6,75,3,1,1,1,1,0,1,0,0,2600,34.67
6,1,110,4,1,1,1,1,0,1,0,0,2600,23.64
6,4,91,5,1,1,1,1,0,0,0,0,2600,28.57
6,3,55,2,1,1,1,0,0,0,0,0,2600,47.27
6,6,61,2,1,1,1,0,1,0,0,0,2600,42.62
6,10,75,3,1,1,1,0,0,0,1,0,2600,34.67
6,4,75,3,1,1,1,0,0,0,0,0,2600,34.67
6,6,65,3,1,1,1,0,0,0,0,0,2600,40.00
6,4,100,4,1,1,1,0,0,0,0,0,2600,26.00
6,2,115,5,0,0,0,0,0,0,0,0,2600,22.61
6,1,75,3,1,1,1,0,0,0,0,0,2600,34.67
6,6,75,3,1,1,1,0,0,0,0,0,2600,34.67
6,14,117,4,0,0,0,0,0,0,0,0,2600,22.22
6,2,72,3,1,1,1,0,0,0,0,0,2600,36.11
7,1,95,3,1,1,1,1,0,1,0,0,2600,27.37
12,5,150,5,1,1,1,0,0,0,1,1,2600,17.33
12,5,200,5,0,0,0,0,0,0,0,1,2600,13.00
13,3,68,4,1,1,1,1,0,0,0,0,2600,38.24
13,4,72,2,1,1,1,0,0,0,0,0,2600,36.11
13,6,130,4,1,1,1,0,0,0,0,0,2600,20.00
14,1,112,4,0,0,0,0,0,0,0,0,2600,23.21
14,8,71,3,1,1,1,1,0,1,0,0,2600,36.62
14,3,120,4,1,1,1,1,0,0,0,0,2600,21.67
14,1,110,4,1,1,1,1,0,0,0,0,2600,23.64
14,4,58,2,1,1,1,1,0,0,0,0,2600,44.83
14,4,75,3,0,0,0,0,0,0,0,0,2600,34.67
14,4,125,4,1,1,1,1,0,1,0,0,2600,20.80
15,3,110,3,1,1,1,1,1,1,0,0,2600,23.64
15,3,70,3,1,1,1,0,0,0,0,0,2600,37.14
15,3,74,3,1,0,1,1,1,1,0,0,2600,35.14
15,4,104,4,0,0,0,0,0,0,0,0,2600,25.00
15,1,70,3,1,1,1,0,1,0,1,0,2600,37.14
17,2,110,4,1,1,1,1,0,1,0,0,2600,23.64
17,2,140,5,1,1,1,1,1,1,0,1,2600,18.57
17,3,100,4,1,1,1,0,0,0,0,0,2600,26.00
17,1,75,3,1,1,1,1,0,1,0,1,2600,34.67
17,3,103,4,1,1,1,1,0,1,0,1,2600,25.24
17,1,75,3,1,1,1,0,0,0,0,0,2600,34.67
17,1,106,4,1,1,1,0,0,0,0,1,2600,24.53
18,2,66,3,1,1,1,1,0,0,0,0,2600,39.39
18,2,55,2,1,1,1,1,0,1,0,0,2600,47.27
18,2,45,2,1,1,1,1,0,0,1,0,2600,57.78
18,4,60,2,1,1,1,1,0,0,0,0,2600,43.33
18,3,40,3,1,1,1,0,0,0,0,0,2600,65.00
18,1,88,4,1,1,1,1,0,1,0,0,2600,29.55
18,1,48,3,1,1,1,0,0,0,0,0,2600,54.17
18,2,78,3,1,1,1,1,0,0,0,0,2600,33.33
18,1,90,4,1,1,1,1,0,0,0,0,2600,28.89
20,5,78,3,1,1,1,1,0,0,0,0,2600,33.33
20,2,86,3,1,1,1,1,0,1,0,0,2600,30.23
20,2,110,3,1,1,1,1,0,0,1,1,2600,23.64
20,3,147,4,1,1,1,1,0,1,0,0,2600,17.69
22,2,120,4,1,1,1,1,0,1,0,1,2600,21.67
22,8,125,4,1,1,1,1,0,1,0,1,2600,20.80
22,1,90,3,0,0,0,1,0,1,0,0,2600,28.89
22,1,121,4,1,1,1,1,1,1,0,1,2600,21.49
22,2,63,2,1,1,1,1,0,1,0,1,2600,41.27
22,1,102,4,1,1,1,1,1,0,0,1,2600,25.49
22,1,92,4,1,1,1,1,0,0,0,1,2600,28.26
22,6,116,3,1,1,1,1,1,0,0,1,2600,22.41
22,3,120,4,1,1,1,1,0,1,0,0,2600,21.67
22,1,95,4,1,1,1,1,0,0,0,1,2600,27.37
22,6,107,4,1,1,1,0,1,0,0,1,2600,24.30
22,1,100,4,1,1,1,0,0,0,0,0,2600,26.00
23,4,70,3,1,1,1,1,0,0,0,0,2600,37.14
23,1,55,2,1,1,1,1,0,1,0,0,2600,47.27
24,3,124,5,1,1,1,0,0,0,0,0,2600,20.97
24,2,75,3,1,1,1,0,1,0,0,0,2600,34.67
24,4,130,4,1,1,1,1,0,0,0,0,2600,20.00
24,2,100,4,1,1,1,1,0,1,0,1,2600,26.00
24,1,138,3,1,1,1,0,0,0,1,1,2600,18.84
25,2,100,3,1,1,1,1,0,1,0,1,2600,26.00
25,2,127,3,1,1,1,1,1,1,0,1,2600,20.47
25,1,140,4,1,1,1,1,0,1,1,1,2600,18.57
25,1,168,4,1,1,1,1,1,1,1,1,2600,15.48
25,2,132,4,1,1,1,0,0,0,0,1,2600,19.70
25,5,98,3,1,1,1,0,0,0,0,0,2600,26.53
26,3,118,4,1,1,1,0,0,0,1,1,2600,22.03
27,2,127,4,1,1,1,1,0,1,0,0,2600,20.47
27,3,120,3,1,1,1,1,1,1,1,1,2600,21.67
27,3,200,5,1,1,1,1,0,1,1,1,2600,13.00
27,3,75,3,1,1,1,1,0,1,0,0,2600,34.67
27,1,100,3,1,1,1,1,1,1,1,1,2600,26.00
27,4,80,3,1,1,1,0,0,0,0,1,2600,32.50
17,4,90,3,1,1,1,0,1,0,0,0,2640,29.33
2,4,75,3,1,1,1,1,0,1,0,0,2650,35.33
4,3,166,4,0,0,0,0,0,0,0,0,2650,15.96
6,3,75,3,1,1,1,1,0,1,0,0,2650,35.33
