Commune,Etage,Superficie,Piece,Electricite,Gaz,Eau,Acte notarie,Jardin,Livret foncier,Meuble,Garage,Prix
27,2.0,70,2.0,1,1,1,0,0,0,1,1,1000.0
27,2.0,79,3.0,1,1,1,1,0,0,0,0,1400.0
27,2.0,127,4.0,1,1,1,1,0,1,0,1,1250.0
27,3.0,200,5.0,1,1,1,1,1,1,0,1,1400.0
27,1.0,82,3.0,1,1,1,1,0,1,0,1,1550.0
27,3.0,73,3.0,1,1,1,0,0,0,0,0,1450.0
27,4.0,220,6.0,1,1,1,1,1,1,1,1,1500.0
27,2.0,99,3.0,1,1,1,0,0,0,0,0,1350.0
27,4.0,72,3.0,1,1,1,1,0,0,0,0,1000.0
27,1.0,80,3.0,1,1,1,0,0,0,0,1,1000.0
27,2.0,134,4.0,1,1,1,1,1,1,1,1,1750.0
27,1.0,110,3.0,1,1,1,0,0,0,0,1,1200.0
27,3.0,128,4.0,1,1,1,0,0,0,0,1,1700.0
27,2.0,180,5.0,1,1,1,1,0,1,0,1,2000.0
27,4.0,125,4.0,1,1,1,1,1,1,0,0,1900.0
27,4.0,132,4.0,1,1,1,1,1,1,0,1,2300.0
27,2.0,110,4.0,0,1,1,0,0,0,0,0,2400.0
27,6.0,118,3.0,1,1,1,1,1,1,0,0,1450.0
27,1.0,132,4.0,1,1,1,1,0,1,0,1,2000.0
27,3.0,140,4.0,1,1,1,1,0,1,0,1,2250.0
27,1.0,120,4.0,0,0,0,0,0,0,0,0,2200.0
27,4.0,130,3.0,1,1,1,1,0,1,0,1,1400.0
27,2.0,127,4.0,0,0,0,1,0,1,0,1,2400.0
27,1.0,95,3.0,1,1,1,0,0,0,0,1,1400.0
27,4.0,120,4.0,1,1,1,0,0,0,0,0,2300.0
27,1.0,121,4.0,1,1,1,1,0,1,0,1,1750.0
27,1.0,140,4.0,1,1,1,1,0,1,0,1,1500.0
27,1.0,130,4.0,0,0,0,1,0,1,0,0,2200.0
27,3.0,100,5.0,1,1,1,1,0,1,0,0,1900.0
27,2.0,127,4.0,1,1,1,1,0,1,0,0,1800.0
27,1.0,79,3.0,1,1,1,1,1,0,0,0,1600.0
27,2.0,120,4.0,1,1,1,0,0,0,0,1,1700.0
27,2.0,80,3.0,1,1,1,1,1,1,1,1,1600.0
27,2.0,99,3.0,1,1,1,0,0,0,0,0,1770.0
27,2.0,200,5.0,1,1,1,0,1,0,0,1,1700.0
27,3.0,200,5.0,1,1,1,1,0,1,1,1,2600.0
27,1.0,100,3.0,1,1,0,0,0,0,0,1,1400.0
27,5.0,67,3.0,1,1,1,1,0,0,0,0,1100.0
27,1.0,132,4.0,1,1,1,1,0,1,0,1,1700.0
27,1.0,118,4.0,0,0,0,0,0,0,0,0,2200.0
27,4.0,176,5.0,1,1,1,1,0,1,0,0,1400.0
27,5.0,246,8.0,1,1,1,0,0,0,0,0,2500.0
27,5.0,140,5.0,1,1,1,0,0,0,0,0,1400.0
27,2.0,195,6.0,0,0,0,0,0,0,0,0,1350.0
27,2.0,80,3.0,1,1,1,0,0,0,0,0,1620.0
27,1.0,120,4.0,1,1,1,0,0,0,0,1,2200.0
27,1.0,100,4.0,0,0,0,0,0,0,0,1,1800.0
27,3.0,87,4.0,1,1,1,1,0,0,0,0,1350.0
27,1.0,125,4.0,0,0,0,0,0,0,0,0,1100.0
27,3.0,122,4.0,1,1,1,1,0,1,0,1,2400.0
27,4.0,95,4.0,1,1,1,1,0,0,0,1,1800.0
27,1.0,95,3.0,1,1,1,0,1,0,0,1,1550.0
27,3.0,120,5.0,1,1,1,0,0,0,0,0,2500.0
27,3.0,135,5.0,1,1,1,1,0,1,0,0,1200.0
27,1.0,110,5.0,1,1,1,0,0,0,0,0,2300.0
27,1.0,68,3.0,1,1,1,0,0,0,0,0,1800.0
27,2.0,200,5.0,1,1,1,0,0,0,0,1,2900.0
27,4.0,160,4.0,1,1,1,1,0,0,0,1,1750.0
27,4.0,125,4.0,1,0,1,1,0,0,0,0,2100.0
27,2.0,125,4.0,1,1,1,0,0,0,0,1,2000.0
27,4.0,89,3.0,1,1,1,1,0,0,0,1,1500.0
27,3.0,67,3.0,1,1,1,1,0,0,0,0,1800.0
27,1.0,120,4.0,1,1,1,1,0,1,0,0,1650.0
27,1.0,90,4.0,1,1,1,1,0,0,0,0,1900.0
27,6.0,227,7.0,1,1,1,0,0,0,0,0,2500.0
27,3.0,80,3.0,1,1,1,1,0,0,0,0,1800.0
27,1.0,115,4.0,1,1,1,1,0,0,0,1,1800.0
27,5.0,228,7.0,1,1,1,1,0,1,0,0,1500.0
27,3.0,155,5.0,0,0,0,0,0,0,0,0,2500.0
27,2.0,95,3.0,1,1,1,0,0,0,0,1,1800.0
27,2.0,118,4.0,0,0,0,1,0,1,0,1,2000.0
27,1.0,135,4.0,1,1,1,0,0,0,0,1,2200.0
27,3.0,190,4.0,1,1,1,0,0,0,0,1,1900.0
27,4.0,137,4.0,1,1,1,0,0,0,0,1,1900.0
27,1.0,156,5.0,1,1,1,1,1,0,0,1,2200.0
27,4.0,135,4.0,1,1,1,1,0,0,0,1,2000.0
27,3.0,116,4.0,1,1,1,0,0,0,0,0,1300.0
27,1.0,75,3.0,1,1,1,0,0,0,0,0,1800.0
27,1.0,88,3.0,1,1,1,0,0,0,0,1,1300.0
27,5.0,138,4.0,1,1,1,1,1,1,0,1,1400.0
27,1.0,145,3.0,1,1,1,0,0,0,0,1,1150.0
27,1.0,200,4.0,0,0,0,0,0,0,0,0,1200.0
27,2.0,95,3.0,1,1,1,0,0,0,0,0,1150.0
27,1.0,135,4.0,0,0,0,0,0,0,0,0,1300.0
27,5.0,250,8.0,1,1,1,0,0,0,0,0,1930.0
27,3.0,72,3.0,1,1,1,1,0,1,0,0,1000.0
27,2.0,120,4.0,1,1,1,0,0,0,0,1,1800.0
27,5.0,78,3.0,1,1,1,1,0,0,0,0,1550.0
27,5.0,150,5.0,1,1,1,0,0,0,0,0,2250.0
27,1.0,127,4.0,1,1,1,0,1,0,0,1,1145.0
27,1.0,100,4.0,1,1,1,0,0,0,1,1,1700.0
27,1.0,86,3.0,0,0,0,0,0,0,0,0,1400.0
27,4.0,98,4.0,1,1,1,1,0,1,0,0,1550.0
27,2.0,120,4.0,1,1,1,0,1,0,0,1,2400.0
27,5.0,127,4.0,1,1,1,1,1,0,0,1,1300.0
27,2.0,106,4.0,1,1,1,0,0,0,0,1,1600.0
27,5.0,70,3.0,1,1,1,0,0,0,0,0,1550.0
27,1.0,135,3.0,1,1,1,0,0,0,0,1,1750.0
27,1.0,80,3.0,1,1,1,1,0,0,0,0,1450.0
27,2.0,150,5.0,1,1,1,0,1,0,0,0,1880.0
27,4.0,79,3.0,1,1,1,1,0,0,0,0,1300.0
27,3.0,138,5.0,1,1,1,0,0,0,0,0,1000.0
27,3.0,120,4.0,1,1,1,0,0,0,0,0,1500.0
27,7.0,100,4.0,1,1,1,0,0,1,0,0,1550.0
27,1.0,152,4.0,0,0,0,0,0,0,0,0,1200.0
27,2.0,75,3.0,1,1,1,0,0,0,0,1,1650.0
27,1.0,116,4.0,1,1,1,0,0,0,0,0,1500.0
27,1.0,85,3.0,1,1,1,1,0,1,0,1,1150.0
27,1.0,117,4.0,1,1,0,0,0,0,0,1,1600.0
27,1.0,108,4.0,1,1,1,0,0,0,0,0,1250.0
27,2.0,98,4.0,1,1,1,0,0,0,0,1,1200.0
27,3.0,110,3.0,1,1,1,0,0,0,0,1,1200.0
27,3.0,78,3.0,1,1,1,0,0,0,0,0,1000.0
27,3.0,116,4.0,1,1,1,0,0,0,0,1,1250.0
27,2.0,120,4.0,1,1,1,0,0,0,0,1,1400.0
27,5.0,110,4.0,1,1,1,0,0,0,0,1,1400.0
27,2.0,99,4.0,1,1,1,0,1,0,0,1,1050.0
27,2.0,101,3.0,1,1,1,0,0,0,0,1,1100.0
27,2.0,86,4.0,1,1,1,0,0,0,0,0,1600.0
27,5.0,95,4.0,1,1,1,0,0,0,0,0,1200.0
27,3.0,110,4.0,1,1,1,0,0,0,0,0,2300.0
27,3.0,75,3.0,1,1,1,0,0,0,0,0,1200.0
27,4.0,109,3.0,1,1,1,0,0,0,0,1,1610.0
28,2.0,97,3.0,1,1,1,0,0,0,0,0,1550.0
28,1.0,100,3.0,1,1,1,1,0,1,0,0,1530.0
28,1.0,126,5.0,1,1,1,1,0,1,0,1,1700.0
28,1.0,160,4.0,1,1,1,1,1,1,0,1,2000.0
28,1.0,137,4.0,1,1,1,1,0,0,0,1,1600.0
28,3.0,97,3.0,1,1,1,0,0,0,0,0,1600.0
28,1.0,100,4.0,1,1,1,0,0,0,0,0,2000.0
28,4.0,75,3.0,1,1,1,1,0,0,0,0,1700.0
28,4.0,74,3.0,1,1,1,1,0,1,0,0,1600.0
28,2.0,114,4.0,1,1,1,1,0,1,0,1,1400.0
28,4.0,150,4.0,1,1,1,0,0,0,0,1,1200.0
28,3.0,184,4.0,1,1,1,0,0,0,0,0,1600.0
28,2.0,114,3.0,1,1,1,1,0,1,0,1,1800.0
28,1.0,162,4.0,0,0,0,1,0,1,0,0,1250.0
28,6.0,90,3.0,1,1,1,1,0,1,0,0,1780.0
28,5.0,120,4.0,0,0,0,1,0,1,0,0,1100.0
28,6.0,105,3.0,1,1,1,1,0,0,0,0,1700.0
28,1.0,105,4.0,1,1,1,1,0,1,1,0,1200.0
28,9.0,186,5.0,1,1,1,1,0,1,0,0,1230.0
28,3.0,110,4.0,1,1,1,1,0,1,0,0,1450.0
28,4.0,73,3.0,1,1,1,1,0,0,0,0,1100.0
28,4.0,148,5.0,1,1,1,1,1,0,1,1,1000.0
28,1.0,116,4.0,1,1,1,0,0,0,0,1,1200.0
28,4.0,92,4.0,1,1,1,0,0,0,0,0,1500.0
28,1.0,115,4.0,1,1,1,1,0,1,1,0,2300.0
28,1.0,100,3.0,0,0,0,1,0,1,0,0,1400.0
28,6.0,82,3.0,1,1,1,1,0,0,0,0,1250.0
28,2.0,112,4.0,1,1,1,1,1,1,0,0,1100.0
